Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
tunami-oyaide-gpx-v2-power-cable-18m59ft,TUNAMI OYAIDE GPX V2 power cable 1.8m/5.9ft,TUNAMI OYAIDE GPX V2 power cable 1.8m/5.9ft description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,226.9,226.9,TRUE,TRUE,,https://i.ebayimg.com/images/g/4i0AAOSwMBZjTlN-/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,Fender Junior Collection Telecaster Butterscotch Blonde Guitar Made in Japan,Fender Junior Collection Telecaster Butterscotch Blonde Guitar Made in Japan description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,785.2,785.2,TRUE,TRUE,,https://i.ebayimg.com/images/g/s~kAAOSwDXliUquP/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/xBoAAOSw8c5iUquK/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/lcIAAOSw~eViUquL/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/kM0AAOSw8J5iUquJ/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/vEgAAOSwB75iUquM/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/THMAAOSwLCliUquM/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/i64AAOSwqEpiUquN/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-telecaster-butterscotch-blonde-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ZxMAAOSwUtJiUquO/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
furutechboosterbrace-plug-holder-ncf-booster-brace,FURUTECHBOOSTERBRACE Plug holder NCF BOOSTER-BRACE,FURUTECHBOOSTERBRACE Plug holder NCF BOOSTER-BRACE description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,158.42,158.42,TRUE,TRUE,,https://i.ebayimg.com/images/g/6zcAAOSw2Fxir-BR/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
yamaha-revstar-element-series-rse20-rcp-red-copper-w-gig-bag,YAMAHA REVSTAR ELEMENT Series RSE20 RCP Red Copper w/ Gig bag,YAMAHA REVSTAR ELEMENT Series RSE20 RCP Red Copper w/ Gig bag description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,576.17,576.17,TRUE,TRUE,,https://i.ebayimg.com/images/g/-KMAAOSwAuVjDsq6/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
yamaha-revstar-element-series-rse20-rcp-red-copper-w-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/HeUAAOSwSl9jDsq6/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-revstar-element-series-rse20-rcp-red-copper-w-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1z8AAOSwmTVjDsq6/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-revstar-element-series-rse20-rcp-red-copper-w-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/gx8AAOSwMDZjDsq7/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-revstar-element-series-rse20-rcp-red-copper-w-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/xzwAAOSwJzxjDsq6/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-revstar-element-series-rse20-rcp-red-copper-w-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/HvoAAOSwrdtjDsq6/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,Strandberg Boden Standard Blue 8 Flame,Strandberg Boden Standard Blue 8 Flame description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,2478.36,2478.36,TRUE,TRUE,,https://i.ebayimg.com/images/g/KGUAAOSwxzFitVgh/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/9WIAAOSwvBNitVgi/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/WCUAAOSwgw5itVgk/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/VgoAAOSwngZitVgl/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/eVAAAOSwGRlitVgm/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/OroAAOSwbq5itVgn/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/hO8AAOSwJ2ZitVgo/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/OV0AAOSwVeFitVgp/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
strandberg-boden-standard-blue-8-flame,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2YsAAOSwFZhitVgr/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
